Type,ID,Name,Version List
0,1505,Workflow - Table Relation,NAVW19.00
0,1506,Workflow Table Relation Value,NAVW110.00.00.15140
0,1507,Workflow Step Buffer,NAVW110.00.00.17501
0,1508,Workflow Category,NAVW110.00
0,1509,WF Event/Response Combination,NAVW19.00
0,1511,Notification Entry,NAVW110.00
0,1512,Notification Setup,NAVW110.00
0,1513,Notification Schedule,NAVW110.00
0,1514,Sent Notification Entry,NAVW110.00.00.15601
0,1515,Dynamic Request Page Entity,NAVW19.00
0,1516,Dynamic Request Page Field,NAVW110.00
0,1518,My Notifications,NAVW110.00.00.17972
0,1520,Workflow Event,NAVW19.00
0,1521,Workflow Response,NAVW19.00
0,1522,Workflow Event Queue,NAVW19.00
0,1523,Workflow Step Argument,NAVW110.00.00.17972
0,1524,Workflow Rule,NAVW110.00
0,1525,Workflow - Record Change,NAVW19.00
0,1526,Workflow Record Change Archive,NAVW19.00
0,1530,Workflow Step Instance Archive,NAVW110.00.00.15601
0,1531,Workflow Step Argument Archive,NAVW110.00.00.16177
0,1540,Workflow User Group,NAVW110.00
0,1541,Workflow User Group Member,NAVW19.00
0,1550,Restricted Record,NAVW19.00
0,1600,Office Add-in Context,NAVW110.00
0,1601,Office Add-in Setup,NAVW110.00
0,1602,Exchange Object,NAVW110.00
0,1606,Office Invoice,NAVW110.00
0,1610,Office Add-in,NAVW110.00
0,1612,Office Admin. Credentials,NAVW110.00
0,1615,Office Job Journal,NAVW110.00
0,1620,Office Document Selection,NAVW110.00
0,1625,Office Contact Associations,NAVW110.00
0,1638,Invoiced Booking Item,NAVW110.00
0,1650,Curr. Exch. Rate Update Setup,NAVW110.00
0,1660,Payroll Setup,NAVW110.00
0,1661,Import G/L Transaction,NAVW110.00
0,1662,Payroll Import Buffer,NAVW110.00
0,1700,Deferral Template,NAVW110.00
0,1701,Deferral Header,NAVW110.00
0,1702,Deferral Line,NAVW110.00
0,1703,Deferral Post. Buffer,NAVW110.00
0,1704,Posted Deferral Header,NAVW110.00
0,1705,Posted Deferral Line,NAVW110.00
0,1800,Data Migrator Registration,NAVW110.00
0,1801,Data Migration Entity,NAVW110.00
0,1802,Assisted Company Setup Status,NAVW110.00
0,1803,Assisted Setup,NAVW110.00.00.14199
0,1804,Approval Workflow Wizard,NAVW110.00
0,1805,Encrypted Key/Value,NAVW110.00
0,1806,Data Migration Setup,NAVW110.00
0,1807,Assisted Setup Log,NAVW110.00.00.14199
0,1810,Assisted Setup Icons,NAVW110.00
0,1900,Cancelled Document,NAVW110.00
0,2000,Time Series Buffer,NAVW110.00
0,2001,Time Series Forecast,NAVW110.00
0,2002,Azure Machine Learning Usage,NAVW110.00
0,2100,Sales Document Icon,NAVW110.00
0,2103,O365 Sales Document,NAVW110.00
0,2105,O365 Payment History Buffer,NAVW110.00
0,2110,O365 Sales Initial Setup,NAVW110.00
0,2118,O365 Email Setup,NAVW110.00
0,5050,Contact,"NAVW110.00.00.17972,VG10.00.01,MF10.00.02,MC0195"
0,5051,Contact Alt. Address,NAVW110.00
0,5052,Contact Alt. Addr. Date Range,NAVW19.00
0,5053,Business Relation,NAVW17.00
0,5054,Contact Business Relation,NAVW19.00
0,5055,Mailing Group,NAVW17.00
0,5056,Contact Mailing Group,NAVW110.00
0,5057,Industry Group,NAVW17.00
0,5058,Contact Industry Group,NAVW19.00
0,5059,Web Source,NAVW17.00
0,5060,Contact Web Source,NAVW17.10
0,5061,Rlshp. Mgt. Comment Line,NAVW17.00
0,5062,Attachment,NAVW110.00.00.16996
0,5063,Interaction Group,NAVW17.00
0,5064,Interaction Template,NAVW110.00
0,5065,Interaction Log Entry,"NAVW110.00.00.16996,NAVDACH10.00.00.16996,MF10.00.02"
0,5066,Job Responsibility,NAVW17.00
0,5067,Contact Job Responsibility,NAVW110.00
0,5068,Salutation,NAVW17.00
0,5069,Salutation Formula,NAVW16.00
0,5070,Organizational Level,NAVW17.00
0,5071,Campaign,NAVW110.00
0,5072,Campaign Entry,NAVW19.00
0,5073,Campaign Status,NAVW17.00
0,5074,Delivery Sorter,NAVW110.00
0,5075,Logged Segment,NAVW19.00
0,5076,Segment Header,NAVW110.00
0,5077,Segment Line,"NAVW110.00.00.17972,MF10.00"
0,5078,Segment History,NAVW16.00
0,5079,Marketing Setup,NAVW110.00
0,5080,To-do,NAVW110.00
0,5081,Activity,NAVW17.00
0,5082,Activity Step,NAVW16.00
0,5083,Team,NAVW110.00
0,5084,Team Salesperson,NAVW110.00.00.16996
0,5085,Contact Duplicate,NAVW16.00
0,5086,Cont. Duplicate Search String,NAVW110.00
0,5087,Profile Questionnaire Header,NAVW17.00
0,5088,Profile Questionnaire Line,NAVW110.00
0,5089,Contact Profile Answer,NAVW110.00
0,5090,Sales Cycle,NAVW17.00
0,5091,Sales Cycle Stage,NAVW110.00
0,5092,Opportunity,NAVW110.00.00.16177
0,5093,Opportunity Entry,NAVW110.00
0,5094,Close Opportunity Code,NAVW17.00
0,5095,Duplicate Search String Setup,NAVW16.00
0,5096,Segment Wizard Filter,NAVW110.00
0,5097,Segment Criteria Line,NAVW17.10
0,5098,Saved Segment Criteria,NAVW17.00
0,5099,Saved Segment Criteria Line,NAVW17.10
0,5100,Communication Method,NAVW110.00
0,5101,Contact Value,NAVW16.00
0,5102,RM Matrix Management,NAVW110.00
0,5103,Interaction Tmpl. Language,NAVW110.00
0,5104,Segment Interaction Language,NAVW110.00
0,5105,Customer Template,NAVW19.00
0,5107,Sales Header Archive,"NAVW110.00,VG9.00.03,MF10.00.02,MC0124,ESCM2.50.1,OPP10.00"
0,5108,Sales Line Archive,"NAVW110.00.00.16585,NAVDACH10.00.00.16585,VG10.00.02.1,MFMI10.00,MF10.00.02.1,MC0150,ESCM2.2"
0,5109,Purchase Header Archive,"NAVW110.00,NAVDACH10.00,VG9.00.02,MF9.00.03,MC0002,ESCM2.00.1,OPP10.00"
0,5110,Purchase Line Archive,"NAVW110.00.00.16585,NAVDACH10.00.00.16585,VG10.00,MI10.00,MF9.00.03,ESCM2.00.1,MC0117"
0,5111,Rating,NAVW19.00
0,5122,Interaction Template Setup,NAVW110.00
0,5123,Inter. Log Entry Comment Line,NAVW17.00
0,5124,Current Salesperson,NAVW16.00
0,5125,Purch. Comment Line Archive,NAVW17.00
0,5126,Sales Comment Line Archive,NAVW110.00
0,5127,Deferral Header Archive,NAVW19.00
0,5128,Deferral Line Archive,NAVW19.00
0,5151,Integration Record,NAVW19.00
0,5196,To-do Interaction Language,NAVW110.00
0,5199,Attendee,NAVW110.00
0,5200,Employee,NAVW110.00.00.14199
0,5201,Alternative Address,NAVW17.10
0,5202,Qualification,NAVW17.00
0,5203,Employee Qualification,NAVW17.00
0,5204,Relative,NAVW17.00
0,5205,Employee Relative,NAVW17.00
0,5206,Cause of Absence,NAVW110.00.00.15052
0,5207,Employee Absence,NAVW17.00
0,5208,Human Resource Comment Line,NAVW17.00
0,5209,Union,NAVW17.10
0,5210,Cause of Inactivity,NAVW17.00
0,5211,Employment Contract,NAVW17.00
0,5212,Employee Statistics Group,NAVW17.00
0,5213,Misc. Article,NAVW17.00
0,5214,Misc. Article Information,NAVW17.00
0,5215,Confidential,NAVW17.00
0,5216,Confidential Information,NAVW17.00
0,5217,Grounds for Termination,NAVW17.00
0,5218,Human Resources Setup,NAVW110.00
0,5219,HR Confidential Comment Line,NAVW17.00
0,5220,Human Resource Unit of Measure,NAVW17.00
0,5300,Outlook Synch. Entity,NAVW110.00
0,5301,Outlook Synch. Entity Element,NAVW110.00
0,5302,Outlook Synch. Link,NAVW17.00
0,5303,Outlook Synch. Filter,NAVW110.00
0,5304,Outlook Synch. Field,NAVW110.00
0,5305,Outlook Synch. User Setup,NAVW18.00
0,5306,Outlook Synch. Lookup Name,NAVW16.00
0,5307,Outlook Synch. Option Correl.,NAVW110.00
0,5310,Outlook Synch. Setup Detail,NAVW18.00
0,5311,Outlook Synch. Dependency,NAVW17.00
0,5320,Exchange Folder,NAVW19.00
0,5324,Exchange Service Setup,NAVW110.00
0,5329,CRM Redirect,NAVW19.00
0,5330,CRM Connection Setup,NAVW110.00.00.16996
0,5331,CRM Integration Record,NAVW110.00.00.16585
0,5332,Coupling Record Buffer,NAVW110.00
0,5333,Coupling Field Buffer,NAVW110.00
0,5334,CRM Option Mapping,NAVW110.00
0,5335,Integration Table Mapping,NAVW110.00
0,5336,Integration Field Mapping,NAVW19.00
0,5337,Temp Integration Field Mapping,NAVW19.00
0,5338,Integration Synch. Job,NAVW19.00
0,5339,Integration Synch. Job Errors,NAVW19.00
0,5340,CRM Systemuser,NAVW110.00.00.14199
0,5341,CRM Account,NAVW110.00.00.14199
0,5342,CRM Contact,NAVW110.00.00.14199
0,5343,CRM Opportunity,NAVW110.00.00.14199
0,5344,CRM Post,NAVW110.00.00.14199
0,5345,CRM Transactioncurrency,NAVW110.00.00.14199
0,5346,CRM Pricelevel,NAVW110.00.00.14199
0,5347,CRM Productpricelevel,NAVW110.00.00.14199
0,5348,CRM Product,NAVW110.00.00.14199
0,5349,CRM Incident,NAVW110.00.00.14199
0,5350,CRM Incidentresolution,NAVW110.00.00.14199
0,5351,CRM Quote,NAVW110.00.00.14199
0,5352,CRM Quotedetail,NAVW110.00.00.14199
0,5353,CRM Salesorder,NAVW110.00.00.14199
0,5354,CRM Salesorderdetail,NAVW110.00.00.14199
0,5355,CRM Invoice,NAVW110.00.00.14199
0,5356,CRM Invoicedetail,NAVW110.00.00.14199
0,5357,CRM Contract,NAVW110.00.00.14199
0,5359,CRM Team,NAVW110.00.00.14199
0,5360,CRM Customeraddress,NAVW110.00.00.14199
0,5361,CRM Uom,NAVW110.00.00.14199
0,5362,CRM Uomschedule,NAVW110.00.00.14199
0,5363,CRM Organization,NAVW110.00.00.14199
0,5364,CRM Businessunit,NAVW110.00.00.14199
0,5365,CRM Discount,NAVW110.00.00.14199
0,5366,CRM Discounttype,NAVW110.00.00.14199
0,5367,CRM Account Statistics,NAVW110.00.00.14199
0,5368,CRM NAV Connection,NAVW110.00.00.14199
0,5370,CRM Synch. Job Status Cue,NAVW19.00
0,5401,Item Variant,"NAVW17.00,VG10.00.01,MF9.00.03"
0,5402,Unit of Measure Translation,NAVW17.00
0,5404,Item Unit of Measure,"NAVW110.00.00.17972,ESCM1.09.3"
0,5405,Production Order,"NAVW110.00.00.17972,VG10.00.01,MF10.00.01,MC0196,Process"
0,5406,Prod. Order Line,"NAVW110.00.00.17972,VG10.00.01,MI10.00,MF10.00.02,MC0074,MC0190"
0,5407,Prod. Order Component,"NAVW110.00.00.17972,VG10.00.02,MFMI10.00,MF10.00.02.1,MC0190"
0,5409,Prod. Order Routing Line,"NAVW110.00,MF10.00.02,MC0115"
0,5410,Prod. Order Capacity Need,"NAVW110.00.00.14199,MC0115"
0,5411,Prod. Order Routing Tool,NAVW16.00
0,5412,Prod. Order Routing Personnel,NAVW16.00
0,5413,Prod. Order Rtng Qlty Meas.,NAVW16.00
0,5414,Prod. Order Comment Line,NAVW17.00
0,5415,Prod. Order Rtng Comment Line,NAVW17.00
0,5416,Prod. Order Comp. Cmt Line,NAVW17.00
0,5430,Planning Error Log,NAVW110.00
0,5520,Unplanned Demand,NAVW17.00
0,5525,Manufacturing User Template,NAVW18.00
0,5530,Inventory Event Buffer,NAVW110.00.00.16996
0,5531,Inventory Page Data,NAVW19.00
0,5540,Timeline Event,NAVW110.00
0,5541,Timeline Event Change,NAVW110.00
0,5600,Fixed Asset,"NAVW110.00.00.15601,NAVDACH10.00.00.15601,MF7.00,MC0043,MI10.00"
0,5601,FA Ledger Entry,"NAVW110.00,MI10.00"
0,5603,FA Setup,"NAVW110.00,MI10.00.01"
0,5604,FA Posting Type Setup,NAVW16.00
0,5605,FA Journal Setup,NAVW110.00
0,5606,FA Posting Group,"NAVW110.00,MI10.00"
0,5607,FA Class,NAVW17.00
0,5608,FA Subclass,NAVW110.00
0,5609,FA Location,NAVW17.00
0,5611,Depreciation Book,"NAVW110.00,NAVDACH10.00,MI10.00"
0,5612,FA Depreciation Book,"NAVW110.00,NAVDACH10.00"
0,5615,FA Allocation,NAVW110.00.00.17972
0,5616,Maintenance Registration,NAVW16.00
0,5617,FA Register,NAVW17.00
0,5619,FA Journal Template,NAVW110.00
0,5620,FA Journal Batch,NAVW17.00
0,5621,FA Journal Line,"NAVW110.00.00.17972,MI10.00"
0,5622,FA Reclass. Journal Template,NAVW110.00
0,5623,FA Reclass. Journal Batch,NAVW17.00
0,5624,FA Reclass. Journal Line,NAVW19.00
0,5625,Maintenance Ledger Entry,NAVW110.00
0,5626,Maintenance,NAVW17.00
0,5628,Insurance,NAVW19.00
0,5629,Ins. Coverage Ledger Entry,NAVW17.00
0,5630,Insurance Type,NAVW17.00
0,5633,Insurance Journal Template,NAVW110.00
0,5634,Insurance Journal Batch,NAVW17.00
0,5635,Insurance Journal Line,NAVW110.00.00.17972
0,5636,Insurance Register,NAVW17.00
0,5637,FA G/L Posting Buffer,NAVW17.00
0,5640,Main Asset Component,NAVW110.00.00.14199
0,5641,FA Buffer Projection,NAVW16.00
0,5642,Depreciation Table Header,NAVW17.00
0,5643,Depreciation Table Line,NAVW17.00
0,5644,FA Posting Type,NAVW17.00
0,5645,FA Date Type,NAVW17.00
0,5646,Depreciation Table Buffer,NAVW16.00
0,5647,FA Matrix Posting Type,NAVW17.00
0,5649,FA Posting Group Buffer,NAVW16.00
0,5650,Total Value Insured,NAVW110.00
0,5700,Stockkeeping Unit,"NAVW110.00.00.16996,VG7.00,MF10.00.01,MC0124"
0,5701,Stockkeeping Unit Comment Line,NAVW17.00
0,5714,Responsibility Center,"NAVW110.00,MF9.00"
0,5715,Item Substitution,NAVW110.00
0,5716,Substitution Condition,NAVW16.00
0,5717,Item Cross Reference,"NAVW110.00.00.16177,MF10.00.02,ESCM1.09.4"
0,5718,Nonstock Item,NAVW110.00
0,5719,Nonstock Item Setup,NAVW16.00
0,5720,Manufacturer,NAVW17.00
0,5721,Purchasing,NAVW18.00
0,5722,Item Category,NAVW110.00.00.14199
0,5723,Product Group,NAVW110.00.00.16585
0,5740,Transfer Header,"NAVW110.00.00.17972,ESCM2.50"
0,5741,Transfer Line,"NAVW110.00.00.17972,VG9.00.03,ESCM2.2"
0,5742,Transfer Route,NAVW110.00
0,5744,Transfer Shipment Header,"NAVW110.00,ESCM2.50"
0,5745,Transfer Shipment Line,"NAVW110.00.00.16585,ESCM2.2"
0,5746,Transfer Receipt Header,"NAVW110.00,ESCM2.50"
0,5747,Transfer Receipt Line,"NAVW110.00.00.16585,ESCM2.00.1"
0,5748,Inventory Comment Line,NAVW17.00
0,5765,Warehouse Request,"NAVW18.00,MC0115"
0,5766,Warehouse Activity Header,"NAVW110.00.00.14199,ESCM2.1,MC0078"
0,5767,Warehouse Activity Line,"NAVW110.00.00.17501,MF10.00.02,ESCM2.1.1,MC0078"
0,5768,Whse. Cross-Dock Opportunity,NAVW110.00.00.14199
0,5769,Warehouse Setup,NAVW18.00
0,5770,Warehouse Comment Line,NAVW17.00
0,5771,Warehouse Source Filter,NAVW18.00
0,5772,Registered Whse. Activity Hdr.,NAVW110.00
0,5773,Registered Whse. Activity Line,NAVW19.00
0,5790,Shipping Agent Services,"NAVW17.00,MF10.00.02"
0,5800,Item Charge,"NAVW110.00.00.15601,VG7.00"
0,5802,Value Entry,"NAVW110.00.00.16996,NAVDACH10.00.00.16996,VG9.00,MF8.00,MC0115"
0,5803,Item Journal Buffer,NAVW16.00
0,5804,Avg. Cost Adjmt. Entry Point,NAVW110.00
0,5805,Item Charge Assignment (Purch),NAVW110.00.00.14199
0,5809,Item Charge Assignment (Sales),"NAVW110.00.00.14199,VG10.00.01"
0,5810,Rounding Residual Buffer,NAVW19.00
0,5811,Post Value Entry to G/L,NAVW19.00
0,5813,Inventory Posting Setup,NAVW18.00
0,5814,Inventory Period,NAVW19.00
0,5815,Inventory Period Entry,NAVW110.00.00.16177
0,5820,Cost Element Buffer,NAVW110.00
0,5821,Item Statistics Buffer,"NAVW19.00,NAVDACH9.00,MF10.00.02"
0,5822,Invt. Post to G/L Test Buffer,NAVW17.00
0,5823,G/L - Item Ledger Relation,NAVW16.00
0,5830,Availability Calc. Overview,NAVW17.00
0,5832,Capacity Ledger Entry,"NAVW19.00,MC0074"
0,5840,Standard Cost Worksheet Name,NAVW17.00
0,5841,Standard Cost Worksheet,NAVW110.00.00.15601
0,5845,Inventory Report Header,NAVW16.00
0,5846,Inventory Report Entry,NAVW18.00
0,5847,Average Cost Calc. Overview,NAVW110.00
0,5848,Cost Share Buffer,NAVW18.00
0,5870,BOM Buffer,"NAVW110.00,VG10.00.01,MF10.00.02"
0,5871,Memoized Result,NAVW17.00
0,5872,Item Availability by Date,NAVW17.00
0,5874,BOM Warning Log,NAVW110.00
0,5890,Error Buffer,NAVW17.00
0,5895,Inventory Adjustment Buffer,NAVW19.00
0,5896,Inventory Adjmt. Entry (Order),"NAVW110.00.00.15052,MF9.00.03"
0,5900,Service Header,"NAVW110.00.00.17972,VG10.00.01,MF10.00.01,OPP10.00"
0,5901,Service Item Line,"NAVW110.00.00.17972,VG10.00.02"
0,5902,Service Line,"NAVW110.00.00.17972,VG10.00.02,MF9.00.03"
0,5903,Service Order Type,NAVW17.00
0,5904,Service Item Group,NAVW18.00
0,5905,Service Cost,NAVW17.00
0,5906,Service Comment Line,NAVW17.00
0,5907,Service Ledger Entry,"NAVW110.00,VG10.00.01"
0,5908,Warranty Ledger Entry,"NAVW110.00,VG7.00.01"
0,5909,Service Shipment Buffer,NAVW16.00
0,5910,Service Hour,NAVW19.00
0,5911,Service Mgt. Setup,NAVW18.00
0,5912,Service Document Log,NAVW19.00
0,5913,Loaner,NAVW18.00
0,5914,Loaner Entry,NAVW17.00
0,5915,Fault Area,NAVW18.00
0,5916,Symptom Code,NAVW18.00
0,5917,Fault Reason Code,NAVW17.00
0,5918,Fault Code,NAVW17.00
0,5919,Resolution Code,NAVW18.00
0,5920,Fault/Resol. Cod. Relationship,NAVW18.00
0,5921,Fault Area/Symptom Code,NAVW17.00
0,5927,Repair Status,NAVW110.00
0,5928,Service Status Priority Setup,NAVW17.00
0,5929,Service Shelf,NAVW17.00
0,5933,Service Order Posting Buffer,NAVW17.00
0,5934,Service Register,NAVW17.00
0,5935,Service Email Queue,NAVW110.00
0,5936,Service Document Register,NAVW110.00
0,5940,Service Item,"NAVW110.00,VG10.00.01"
0,5941,Service Item Component,"NAVW110.00.00.17972,VG10.00.01"
0,5942,Service Item Log,NAVW17.00
0,5943,Troubleshooting Header,NAVW19.00
0,5944,Troubleshooting Line,NAVW16.00
0,5945,Troubleshooting Setup,NAVW17.00
0,5950,Service Order Allocation,NAVW110.00
0,5952,Resource Location,NAVW110.00
0,5954,Work-Hour Template,NAVW19.00
0,5955,Skill Code,NAVW17.00
0,5956,Resource Skill,NAVW110.00
0,5957,Service Zone,NAVW17.00
0,5958,Resource Service Zone,NAVW17.00
0,5964,Service Contract Line,"NAVW110.00.00.14199,VG10.00.01"
0,5965,Service Contract Header,NAVW110.00.00.17972
0,5966,Contract Group,NAVW17.00
0,5967,Contract Change Log,NAVW110.00
0,5968,Service Contract Template,NAVW17.00
0,5969,Contract Gain/Loss Entry,NAVW110.00
0,5970,Filed Service Contract Header,NAVW110.00
0,5971,Filed Contract Line,"NAVW17.00,VG7.00.01"
0,5972,Contract/Service Discount,NAVW17.00
0,5973,Service Contract Account Group,NAVW17.00
0,5989,Service Shipment Item Line,NAVW19.00
0,5990,Service Shipment Header,"NAVW110.00,VG9.00.02"
0,5991,Service Shipment Line,"NAVW110.00.00.16585,VG7.00.01"
0,5992,Service Invoice Header,"NAVW110.00.00.15601,VG10.00.01,OPP10.00"
0,5993,Service Invoice Line,"NAVW110.00.00.16585,VG7.00.01"
0,5994,Service Cr.Memo Header,"NAVW110.00.00.15601,VG9.00.02,OPP10.00"
0,5995,Service Cr.Memo Line,"NAVW110.00.00.17501,VG7.00.01"
0,5996,Standard Service Code,NAVW110.00.00.14199
0,5997,Standard Service Line,NAVW110.00.00.17972
0,5998,Standard Service Item Gr. Code,NAVW110.00
0,6080,Service Price Group,NAVW18.00
0,6081,Serv. Price Group Setup,NAVW16.00
0,6082,Service Price Adjustment Group,NAVW17.00
0,6083,Serv. Price Adjustment Detail,NAVW19.00
0,6084,Service Line Price Adjmt.,NAVW16.00
0,6300,Azure AD App Setup,NAVW110.00
0,6301,Power BI Report Configuration,NAVW110.00
0,6302,Power BI Report Buffer,NAVW110.00
0,6303,Azure AD Mgt. Setup,NAVW110.00
0,6502,Item Tracking Code,NAVW110.00
0,6504,Serial No. Information,NAVW17.00
0,6505,Lot No. Information,"NAVW17.00,VG10.00.02"
0,6506,Item Tracking Comment,NAVW16.00
0,6507,Item Entry Relation,NAVW110.00
0,6508,Value Entry Relation,NAVW110.00
0,6509,Whse. Item Entry Relation,NAVW16.00
0,6520,Item Tracing Buffer,NAVW17.00
0,6521,Item Tracing History Buffer,NAVW16.00
0,6529,Record Buffer,NAVW110.00
0,6550,Whse. Item Tracking Line,NAVW110.00
0,6635,Return Reason,NAVW19.00
0,6650,Return Shipment Header,"NAVW110.00,VG9.00.02,MF10.00,MI10.00.01,ESCM2.50"
0,6651,Return Shipment Line,"NAVW110.00.00.16585,VG10.00.02.1,MI10.00,MF10.00.02,ESCM2.00.1,MC0085"
0,6660,Return Receipt Header,"NAVW110.00,VG9.00.03,MF10.00.02,ESCM2.50,MC0124"
0,6661,Return Receipt Line,"NAVW110.00.00.16585,VG10.00.02.1,MI10.0,MF10.00.02,ESCM2.00.1,MC0124"
0,6670,Returns-Related Document,NAVW16.00
0,6700,Exchange Sync,NAVW110.00
0,6701,Exchange Contact,NAVW110.00
0,6702,Booking Sync,NAVW110.00
0,6703,Booking Service,NAVW110.00
0,6704,Booking Mailbox,NAVW110.00
0,6705,Booking Staff,NAVW110.00
0,6706,Booking Service Mapping,NAVW110.00
0,6707,Booking Item,NAVW110.00
0,6710,Tenant Web Service OData,NAVW110.00
0,6711,Tenant Web Service Columns,NAVW110.00
0,6712,Tenant Web Service Filter,NAVW110.00
0,6721,Booking Mgr. Setup,NAVW110.00
0,7002,Sales Price,"NAVW110.00.00.16996,VG10.00.02"
0,7004,Sales Line Discount,"NAVW110.00.00.15052,MF10.00.02"
0,7012,Purchase Price,"NAVW110.00.00.16996,VG10.00.01"
0,7014,Purchase Line Discount,NAVW17.00
0,7023,Sales Price Worksheet,"NAVW110.00,VG10.00.01"
0,7030,Campaign Target Group,NAVW16.00
0,7110,Analysis Field Value,NAVW17.00
0,7111,Analysis Report Name,NAVW17.00
0,7112,Analysis Line Template,NAVW17.00
0,7113,Analysis Type,"NAVW19.00,MF10.00.01"
0,7114,Analysis Line,"NAVW110.00,MF10.00.02"
0,7116,Analysis Column Template,NAVW17.00
0,7118,Analysis Column,"NAVW110.00.00.46621,MF10.00.01"
0,7132,Item Budget Name,NAVW17.00
0,7134,Item Budget Entry,NAVW110.00.00.16177
0,7136,Item Budget Buffer,NAVW17.00
0,7152,Item Analysis View,"NAVW110.00,MF10.00.01"
0,7153,Item Analysis View Filter,NAVW19.00
0,7154,Item Analysis View Entry,"NAVW18.00,MF10.00"
0,7156,Item Analysis View Budg. Entry,NAVW19.00
0,7158,Analysis Dim. Selection Buffer,NAVW110.00
0,7159,Analysis Selected Dimension,NAVW110.00
0,7190,Sales Shipment Buffer,NAVW18.00
0,7300,Zone,NAVW18.00
0,7301,Warehouse Employee,NAVW110.00
0,7302,Bin Content,"NAVW110.00.00.17501,ESCM2.1.1,MC0078"
0,7303,Bin Type,NAVW19.00
0,7304,Warehouse Class,NAVW17.00
0,7305,Special Equipment,NAVW17.00
0,7307,Put-away Template Header,NAVW17.00
0,7308,Put-away Template Line,NAVW17.00
0,7309,Warehouse Journal Template,NAVW110.00
0,7310,Warehouse Journal Batch,"NAVW17.00,ESCM2.1"
0,7311,Warehouse Journal Line,"NAVW110.00,ESCM2.1"
0,7312,Warehouse Entry,"NAVW110.00.00.16177,NAVDACH10.00.00.16177"
0,7313,Warehouse Register,NAVW17.10
0,7316,Warehouse Receipt Header,"NAVW110.00,ESCM1.08,MC0199"
0,7317,Warehouse Receipt Line,"NAVW110.00.00.14199,MF10.00.02,ESCM1.08,MC0115"
0,7318,Posted Whse. Receipt Header,NAVW110.00
0,7319,Posted Whse. Receipt Line,"NAVW17.00,MC0115"
0,7320,Warehouse Shipment Header,"NAVW110.00,ESCM2.2"
0,7321,Warehouse Shipment Line,"NAVW110.00.00.14199,ESCM2.00.1"
0,7322,Posted Whse. Shipment Header,NAVW110.00
0,7323,Posted Whse. Shipment Line,NAVW17.00
0,7324,Whse. Put-away Request,NAVW110.00
0,7325,Whse. Pick Request,NAVW18.00
0,7326,Whse. Worksheet Line,NAVW110.00.00.17501
0,7327,Whse. Worksheet Name,NAVW19.00
0,7328,Whse. Worksheet Template,NAVW110.00
0,7330,Bin Content Buffer,NAVW16.00.01
0,7331,Whse. Internal Put-away Header,NAVW110.00
0,7332,Whse. Internal Put-away Line,NAVW110.00.00.14199
0,7333,Whse. Internal Pick Header,NAVW110.00
0,7334,Whse. Internal Pick Line,NAVW110.00.00.14199
0,7335,Bin Template,NAVW17.00
0,7336,Bin Creation Wksh. Template,NAVW110.00
0,7337,Bin Creation Wksh. Name,NAVW17.00
0,7338,Bin Creation Worksheet Line,NAVW110.00
0,7340,Posted Invt. Put-away Header,NAVW110.00.00.15052
0,7341,Posted Invt. Put-away Line,NAVW19.00
0,7342,Posted Invt. Pick Header,NAVW110.00
0,7343,Posted Invt. Pick Line,NAVW19.00
0,7344,Registered Invt. Movement Hdr.,NAVW17.10
0,7345,Registered Invt. Movement Line,NAVW18.00
0,7346,Internal Movement Header,"NAVW110.00.00.15052,MC0085"
0,7347,Internal Movement Line,"NAVW110.00.00.14199,MC0188,Process"
0,7350,Lot Numbers by Bin Buffer,NAVW18.00
0,7354,Bin,"NAVW110.00.00.16996,ESCM2.1"
0,7360,Reservation Entry Buffer,NAVW17.00
0,7380,Phys. Invt. Item Selection,NAVW19.00
0,7381,Phys. Invt. Counting Period,NAVW17.00
0,7500,Item Attribute,NAVW110.00.00.17501
0,7501,Item Attribute Value,NAVW110.00.00.17501
0,7502,Item Attribute Translation,NAVW110.00
0,7503,Item Attr. Value Translation,NAVW110.00
0,7504,Item Attribute Value Selection,NAVW110.00
0,7505,Item Attribute Value Mapping,NAVW110.00.00.16585
0,7506,Filter Item Attributes Buffer,NAVW110.00
0,7600,Base Calendar,NAVW110.00
0,7601,Base Calendar Change,NAVW19.00
0,7602,Customized Calendar Change,"NAVW19.00,MF7.00,ESCM1.05.02"
0,7603,Customized Calendar Entry,"NAVW19.00,MF7.00"
0,7604,Where Used Base Calendar,NAVW16.00
0,7700,Miniform Header,NAVW110.00
0,7701,Miniform Line,NAVW19.00
0,7702,Miniform Function Group,NAVW17.00
0,7703,Miniform Function,NAVW16.00
0,7704,Item Identifier,NAVW110.00
0,7710,ADCS User,NAVW17.00
0,8383,Dimensions Field Map,NAVW17.00
0,8400,Record Set Definition,NAVW110.00
0,8401,Record Set Tree,NAVW110.00
0,8402,Record Set Buffer,NAVW110.00
